id;type;GlobalId;Name;material_name;Espesor_mm;area_m2;volume_m3;objectType;is_target_class
1024;IfcColumn;3yX498NoH6cAogvPd4Ml9Q;M_W-Wide Flange-Column:W250X67:W250X67:171631;;;6.019436520674744;0.040577250799382875;W250X67;True
1025;IfcColumn;2sNe4zweD6$gxBqyrJS0p7;M_Concrete-Rectangular-Column:400 x 400mm:400 x 400mm:229674;;;1.4319999999999937;0.11119999999999922;400 x 400mm;True
1026;IfcColumn;3swIgXSPP4Ch5war5x2haV;M_W-Wide Flange-Column:W150X22.5:W150X22.5:199219;;;3.0179264946663693;0.009995486076900118;W150X22.5;True
1027;IfcColumn;3CGq687PzBuuySFo1Q5mpU;M_W-Wide Flange-Column:W250X67:W250X67:242340;;;6.019436520674654;0.04057725079938;W250X67;True
1028;IfcColumn;3yX498NoH6cAogvPd4Mk2_;M_W-Wide Flange-Column:W250X67:W250X67:167051;;;6.019436520674589;0.0405772507993782;W250X67;True
1029;IfcColumn;3swIgXSPP4Ch5war5x2hgL;M_W-Wide Flange-Column:W150X22.5:W150X22.5:199097;;;3.0179264946663578;0.009995486076899771;W150X22.5;True
1030;IfcColumn;3yX498NoH6cAogvPd4Ml3V;M_W-Wide Flange-Column:W250X67:W250X67:171242;;;6.019436520674721;0.040577250799383194;W250X67;True
1031;IfcColumn;2sNe4zweD6$gxBqyrJS0pm;M_Concrete-Rectangular-Column:400 x 400mm:400 x 400mm:229661;;;1.4320000000000124;0.11120000000000158;400 x 400mm;True
1032;IfcColumn;2sNe4zweD6$gxBqyrJS0pC;M_Concrete-Rectangular-Column:400 x 400mm:400 x 400mm:229665;;;1.4320000000000093;0.11120000000000119;400 x 400mm;True
1033;IfcColumn;2sNe4zweD6$gxBqyrJS0p6;M_Concrete-Rectangular-Column:400 x 400mm:400 x 400mm:229675;;;1.4319999999999968;0.1111999999999996;400 x 400mm;True
1034;IfcColumn;3jMXdawx93suHqay4NiXem;M_W-Wide Flange-Column:W150X22.5:W150X22.5:216300;;;2.465823308391648;0.008163350543127258;W150X22.5;True
1035;IfcColumn;3swIgXSPP4Ch5war5x2hep;M_W-Wide Flange-Column:W150X22.5:W150X22.5:198943;;;1.202803591095163;0.003972062823107951;W150X22.5;True
1036;IfcColumn;3yX498NoH6cAogvPd4Mk7o;M_W-Wide Flange-Column:W250X67:W250X67:167367;;;6.019436520674701;0.0405772507993846;W250X67;True
1037;IfcColumn;3jMXdawx93suHqay4NiXe_;M_W-Wide Flange-Column:W250X67:W250X67:216290;;;3.7513368520466517;0.02524373198896962;W250X67;True
1038;IfcColumn;3yX498NoH6cAogvPd4MkJw;M_W-Wide Flange-Column:W250X67:W250X67:166095;;;6.019436520674629;0.040577250799381834;W250X67;True
1039;IfcColumn;3yX498NoH6cAogvPd4MkN7;M_W-Wide Flange-Column:W250X67:W250X67:166386;;;6.019436520674648;0.04057725079938154;W250X67;True
1040;IfcColumn;3yX498NoH6cAogvPd4Ml6H;M_W-Wide Flange-Column:W250X67:W250X67:171428;;;6.019436520674614;0.040577250799381515;W250X67;True
1041;IfcColumn;2sNe4zweD6$gxBqyrJS0p_;M_Concrete-Rectangular-Column:400 x 400mm:400 x 400mm:229651;;;1.4320000000000248;0.11120000000000317;400 x 400mm;True
1042;IfcColumn;3saVcraO9CJRqkF0xoeDcw;M_W-Wide Flange-Column:W250X67:W250X67:158920;;;6.269523846313895;0.04226796958272323;W250X67;True
1043;IfcColumn;2sNe4zweD6$gxBqyrJS0pp;M_Concrete-Rectangular-Column:400 x 400mm:400 x 400mm:229662;;;1.4320000000000124;0.11120000000000158;400 x 400mm;True
1044;IfcColumn;3saVcraO9CJRqkF0xoeCnW;M_W-Wide Flange-Column:W250X67:W250X67:162066;;;6.269523846313975;0.04226796958272852;W250X67;True
1045;IfcColumn;2sNe4zweD6$gxBqyrJS0ps;M_Concrete-Rectangular-Column:400 x 400mm:400 x 400mm:229659;;;1.4320000000000124;0.11120000000000158;400 x 400mm;True
1046;IfcColumn;3saVcraO9CJRqkF0xoeDav;M_W-Wide Flange-Column:W250X67:W250X67:158795;;;6.269523846313916;0.04226796958272431;W250X67;True
1047;IfcColumn;3saVcraO9CJRqkF0xoeDhf;M_W-Wide Flange-Column:W250X67:W250X67:159643;;;6.269523846314025;0.04226796958273138;W250X67;True
1048;IfcColumn;2sNe4zweD6$gxBqyrJS0p1;M_Concrete-Rectangular-Column:400 x 400mm:400 x 400mm:229676;;;1.4319999999999968;0.11119999999999962;400 x 400mm;True
1049;IfcColumn;3yX498NoH6cAogvPd4MlKe;M_W-Wide Flange-Column:W250X67:W250X67:170269;;;6.019436520674619;0.04057725079937809;W250X67;True
1050;IfcColumn;3jMXdawx93suHqay4NiXlS;M_W-Wide Flange-Column:W150X22.5:W150X22.5:216320;;;1.1628139857086577;0.0038393586860487475;W150X22.5;True
1051;IfcColumn;3saVcraO9CJRqkF0xoeDsi;M_W-Wide Flange-Column:W250X67:W250X67:157918;;;6.26952384631396;0.04226796958272783;W250X67;True
1052;IfcColumn;3CGq687PzBuuySFo1Q5n6F;M_W-Wide Flange-Column:W150X22.5:W150X22.5:241653;;;1.9203263344586294;0.006353137497995216;W150X22.5;True
1053;IfcColumn;3saVcraO9CJRqkF0xoeDtb;M_W-Wide Flange-Column:W250X67:W250X67:157847;;;6.269523846313883;0.042267969582721825;W250X67;True
1054;IfcColumn;3jMXdawx93suHqay4NiXlV;M_W-Wide Flange-Column:W150X22.5:W150X22.5:216323;;;1.1628139857086517;0.003839358686049219;W150X22.5;True
1055;IfcColumn;3yX498NoH6cAogvPd4Mli8;M_W-Wide Flange-Column:W250X67:W250X67:169789;;;6.019436520674613;0.040577250799382;W250X67;True
1056;IfcColumn;3jMXdawx93suHqay4NiXe$;M_W-Wide Flange-Column:W250X67:W250X67:216291;;;3.7513368520466623;0.025243731988969516;W250X67;True
1057;IfcColumn;3jMXdawx93suHqay4NiXel;M_W-Wide Flange-Column:W150X22.5:W150X22.5:216307;;;2.9619938968235715;0.009809875665205931;W150X22.5;True
1058;IfcColumn;3yX498NoH6cAogvPd4MlYQ;M_W-Wide Flange-Column:W250X67:W250X67:169135;;;6.0194365206746365;0.040577250799377546;W250X67;True
1059;IfcColumn;3swIgXSPP4Ch5war5x2hjb;M_W-Wide Flange-Column:W150X22.5:W150X22.5:198729;;;2.4658233083906183;0.008163350542627283;W150X22.5;True
1060;IfcColumn;3saVcraO9CJRqkF0xoeC5V;M_W-Wide Flange-Column:W250X67:W250X67:160813;;;6.2695238463138985;0.042267969582721075;W250X67;True
