UUID;Version;Name (en);Name (it);Category (original);Compliance;Background database(s);Location code;Type;Reference year;Valid until;URL;Declaration owner;Publication date;Registration number;Registration authority;Predecessor UUID;Predecessor Version;Predecessor URL;Ref. quantity;Ref. unit;Reference flow UUID;Reference flow name;Bulk Density (kg/m3);Grammage (kg/m2);Gross Density (kg/m3);Layer Thickness (m);Productiveness (m2);Linear Density (kg/m);Weight Per Piece (kg);Conversion factor to 1kg;Carbon content (biogenic) in kg;Carbon content (biogenic) - packaging in kg;Module;Scenario;Scenario Description;GWP;ODP;POCP;AP;EP;ADPE;ADPF;PERE;PERM;PERT;PENRE;PENRM;PENRT;SM;RSF;NRSF;FW;HWD;NHWD;RWD;CRU;MFR;MER;EEE;EET;AP (A2);GWPtotal (A2);GWPbiogenic (A2);GWPfossil (A2);GWPluluc (A2);ETPfw (A2);PM (A2);EPmarine (A2);EPfreshwater (A2);EPterrestrial (A2);HTPc (A2);HTPnc (A2);IRP (A2);SOP (A2);ODP (A2);POCP (A2);ADPF (A2);ADPE (A2);WDP (A2);
1a0d36c1-153e-4983-ab58-3d879ec46458;00.03.001;1 Ready-mixed concrete mixtures: Multibeton R30C3D16S4XC2XC1;;;'EN 15804+A2' / 'ISO 14025' / 'ISO 21930';'ecoinvent database (b497a91f-e14b-4b69-8f28-f50eb1576766)';IT;specific dataset;2024;2029;https://node.epditaly.it/resource/processes/1a0d36c1-153e-4983-ab58-3d879ec46458?version=00.03.001;Betonrossi S.p.A.;2024-09-11;EPDITALY0737;EPDItaly;;;;1;m3;325f0ef1-ce83-4c24-9f6d-9d4ac4350487;1 Ready-mixed concrete mixtures: Multibeton R30C3D16S4XC2XC1;;;;;;;;;0;0;A1;;;;;;;;;;23.726206098966;31.587008812299;55.320813892089;1193.34582782951;15.692699989469;1209.08918708349;20.59008;227.59632;544.44432;3.177341703713;0.961480876443;7.85748501816;0.005234931134;0;0.3528;0;0;0;0.298223042338;216.297104094459;-0.628035376385;216.916655959505;0.018390161562;27.41500634553;0.000000790073;0.17404557793;0.007622925399;1.197565717578;0.000000001089;0.000000023256;4.3466171274;55.85983901186;0.000000161475;0.497826146323;1200.18704524284;0.000000950255;140.659190642974;
1a0d36c1-153e-4983-ab58-3d879ec46458;00.03.001;1 Ready-mixed concrete mixtures: Multibeton R30C3D16S4XC2XC1;;;'EN 15804+A2' / 'ISO 14025' / 'ISO 21930';'ecoinvent database (b497a91f-e14b-4b69-8f28-f50eb1576766)';IT;specific dataset;2024;2029;https://node.epditaly.it/resource/processes/1a0d36c1-153e-4983-ab58-3d879ec46458?version=00.03.001;Betonrossi S.p.A.;2024-09-11;EPDITALY0737;EPDItaly;;;;1;m3;325f0ef1-ce83-4c24-9f6d-9d4ac4350487;1 Ready-mixed concrete mixtures: Multibeton R30C3D16S4XC2XC1;;;;;;;;;0;0;A2;;;;;;;;;;0.142079665703;0.022098037126;0.164177699223;66.401759209936;0.000006808959;66.401771231448;0;0;0;0.002611534513;0.000412278451;0.003045131938;0.000005355212;0;0;0;0;0;0.010432725532;4.6463040495;0.001419220336;4.644792825226;0.000091992523;27.999953962999;0.000000379274;0.00385185738;0.000032049696;0.040268193071;0.000000000324;0.000000041268;0.023710099045;0.11868452306;0.000000101483;0.0172387881;62.452397990892;0.000000161457;0.057179633596;
1a0d36c1-153e-4983-ab58-3d879ec46458;00.03.001;1 Ready-mixed concrete mixtures: Multibeton R30C3D16S4XC2XC1;;;'EN 15804+A2' / 'ISO 14025' / 'ISO 21930';'ecoinvent database (b497a91f-e14b-4b69-8f28-f50eb1576766)';IT;specific dataset;2024;2029;https://node.epditaly.it/resource/processes/1a0d36c1-153e-4983-ab58-3d879ec46458?version=00.03.001;Betonrossi S.p.A.;2024-09-11;EPDITALY0737;EPDItaly;;;;1;m3;325f0ef1-ce83-4c24-9f6d-9d4ac4350487;1 Ready-mixed concrete mixtures: Multibeton R30C3D16S4XC2XC1;;;;;;;;;0;0;A3;;;;;;;;;;0.002492365935;0.000556041219;0.003048407151;0.338464366828;0.000000486122;0.338464857971;0;0;0;0.223922403488;0.000001950298;7.244060699642;0.000000105091;0;0;0;0;0;0.001873063123;0.551189442013;0.000175032377;0.551012437966;0.000001971688;0.358181758467;0.000000058337;0.000959672891;0.000191816396;0.010552555854;0.00000000129;0.000000031825;0.000423661411;0.786308995028;0.000000000432;0.002864679647;0.318641650884;0.000000000861;10.053548728554;
1a0d36c1-153e-4983-ab58-3d879ec46458;00.03.001;1 Ready-mixed concrete mixtures: Multibeton R30C3D16S4XC2XC1;;;'EN 15804+A2' / 'ISO 14025' / 'ISO 21930';'ecoinvent database (b497a91f-e14b-4b69-8f28-f50eb1576766)';IT;specific dataset;2024;2029;https://node.epditaly.it/resource/processes/1a0d36c1-153e-4983-ab58-3d879ec46458?version=00.03.001;Betonrossi S.p.A.;2024-09-11;EPDITALY0737;EPDItaly;;;;1;m3;325f0ef1-ce83-4c24-9f6d-9d4ac4350487;1 Ready-mixed concrete mixtures: Multibeton R30C3D16S4XC2XC1;;;;;;;;;0;0;C1;;;;;;;;;;0.199845475269;0.030193792788;0.230039268057;125.5872190497;0.000332108188;125.5875555171;0;0;0;0.005865949891;0.00078913155;0.008712869538;0.000005753343;0;0;0;0;0;0.085915743266;8.976442166226;0.00166930443;8.974406043651;0.000366773256;56.46118815819;0.000002423489;0.040369188439;0.000067693625;0.43902063482;0.000000000504;0.000000012587;0.027434404838;0.223412008224;0.000000141528;0.129180453375;118.1359703469;0.000000377162;0.151310033027;
1a0d36c1-153e-4983-ab58-3d879ec46458;00.03.001;1 Ready-mixed concrete mixtures: Multibeton R30C3D16S4XC2XC1;;;'EN 15804+A2' / 'ISO 14025' / 'ISO 21930';'ecoinvent database (b497a91f-e14b-4b69-8f28-f50eb1576766)';IT;specific dataset;2024;2029;https://node.epditaly.it/resource/processes/1a0d36c1-153e-4983-ab58-3d879ec46458?version=00.03.001;Betonrossi S.p.A.;2024-09-11;EPDITALY0737;EPDItaly;;;;1;m3;325f0ef1-ce83-4c24-9f6d-9d4ac4350487;1 Ready-mixed concrete mixtures: Multibeton R30C3D16S4XC2XC1;;;;;;;;;0;0;C2;;;;;;;;;;0.423900011845;0.065930324986;0.489830348742;198.112150201934;0.000020314785;198.112171640773;0;0;0;0.007791611515;0.001230048255;0.009085265589;0.000015977476;0;0;0;0;0;0.060132343487;14.012482208917;0.00423429739;14.007973382908;0.000274463159;82.947315144802;0.000001210949;0.02673326247;0.000095621471;0.287232821856;0.000000002527;0.000000122901;0.070739971252;0.354099726336;0.000000302778;0.092160725199;186.329083311298;0.000000481712;0.170597584984;
1a0d36c1-153e-4983-ab58-3d879ec46458;00.03.001;1 Ready-mixed concrete mixtures: Multibeton R30C3D16S4XC2XC1;;;'EN 15804+A2' / 'ISO 14025' / 'ISO 21930';'ecoinvent database (b497a91f-e14b-4b69-8f28-f50eb1576766)';IT;specific dataset;2024;2029;https://node.epditaly.it/resource/processes/1a0d36c1-153e-4983-ab58-3d879ec46458?version=00.03.001;Betonrossi S.p.A.;2024-09-11;EPDITALY0737;EPDItaly;;;;1;m3;325f0ef1-ce83-4c24-9f6d-9d4ac4350487;1 Ready-mixed concrete mixtures: Multibeton R30C3D16S4XC2XC1;;;;;;;;;0;0;C3;;;;;;;;;;4.131809036116;1.132364824561;5.264173743972;90.032315479028;0.000110876055;90.032427515541;0;0;0;0.039112271144;0.000296812079;0.039135616753;0.000117963212;0;2334.094021853426;0;0;0;0.019465324377;5.665944148866;0.085261350273;5.580441149839;0.00024153317;9.608657491439;0.000017575724;0.005403366507;0.000683703988;0.058085596277;0.00000000038;0.000000015804;0.467782831884;5.682820815691;0.00000012572;0.021767909296;83.105912476024;0.000000084379;1.331447242808;
1a0d36c1-153e-4983-ab58-3d879ec46458;00.03.001;1 Ready-mixed concrete mixtures: Multibeton R30C3D16S4XC2XC1;;;'EN 15804+A2' / 'ISO 14025' / 'ISO 21930';'ecoinvent database (b497a91f-e14b-4b69-8f28-f50eb1576766)';IT;specific dataset;2024;2029;https://node.epditaly.it/resource/processes/1a0d36c1-153e-4983-ab58-3d879ec46458?version=00.03.001;Betonrossi S.p.A.;2024-09-11;EPDITALY0737;EPDItaly;;;;1;m3;325f0ef1-ce83-4c24-9f6d-9d4ac4350487;1 Ready-mixed concrete mixtures: Multibeton R30C3D16S4XC2XC1;;;;;;;;;0;0;C4;;;;;;;;;;0.003660528239;0.003758320276;0.007418848466;1.770169844458;0.000005904675;1.770175748357;0;0;0;0.00008725629;0.000010725784;95.950630370487;0.000000098747;0;0;0;0;0;0.001205163553;-1.538285907971;-1.66792779897;0.129635383093;0.000006508473;0.783999997387;0.000000033379;0.000548217475;0.000003874519;0.005956325513;0.00000000001;0.000000000234;0.000458301311;1.978203081727;0.000000001928;0.001782887707;1.665603731235;0.00000000515;0.00229618242;
1a0d36c1-153e-4983-ab58-3d879ec46458;00.03.001;1 Ready-mixed concrete mixtures: Multibeton R30C3D16S4XC2XC1;;;'EN 15804+A2' / 'ISO 14025' / 'ISO 21930';'ecoinvent database (b497a91f-e14b-4b69-8f28-f50eb1576766)';IT;specific dataset;2024;2029;https://node.epditaly.it/resource/processes/1a0d36c1-153e-4983-ab58-3d879ec46458?version=00.03.001;Betonrossi S.p.A.;2024-09-11;EPDITALY0737;EPDItaly;;;;1;m3;325f0ef1-ce83-4c24-9f6d-9d4ac4350487;1 Ready-mixed concrete mixtures: Multibeton R30C3D16S4XC2XC1;;;;;;;;;0;0;D;;;;;;;;;;-1.137262389769;-0.92940658608;-2.066668952665;-113.942355037409;-0.000301970582;-113.942656425408;0;0;0;-3.254816973464;-0.000481128962;-0.06985258521;-0.000093966036;0;0;0;0;0;-0.044628296859;-7.783237961409;-0.112467698335;-7.670360505225;-0.000409803568;-26.851679217567;-0.000000941569;-0.016777600582;-0.000852430167;-0.181498029851;-0.000000001188;-0.000000022077;-0.37436564839;-66.180958370933;-0.000000140192;-0.05928458659;-106.010476688036;-0.000000639505;-145.765487255088;
